Term,PCA_X,PCA_Y
Yanma,-1.3104249253538387,0.10300597354957983
Wooper,-1.3435588762084596,0.019585783365140826
Quagsire,-1.3059800766696443,-0.021800809890761365
Espeon,-1.3156051421363855,0.04122766405590602
Umbreon,-1.2175533135113377,-0.00892629645465615
Murkrow,-1.2985327021754054,-0.00707044507102011
Slowking,-1.2818256073739174,0.006312833493475244
Misdreavus,-1.2518437244965597,-0.019700433679426727
Unown,-1.3455076137351651,0.013839247493511826
Wobbuffet,-1.300628231912459,-0.07619160043798971
Girafarig,-1.299328025186544,0.00340347328386512
Pineco,-1.3604460820615758,0.01793240894548164
Forretress,-1.2604326527216227,0.04603797174465137
Dunsparce,-1.2888192793573718,-0.09037683476884026
Gligar,-1.3592203663856004,0.0585301465839758
Steelix,-1.1708814978697488,0.024903409377355336
Snubbull,-1.301009389773915,-0.014453398631967563
Granbull,-1.3105726364294565,-0.08683830736014042
Qwilfish,-1.2780231187207105,0.038971352119482196
Scizor,-1.269534363151781,0.0453817476764455
Shuckle,-1.254478488246227,-0.15908927021919503
Heracross,-1.254917530790704,-0.05363195840215528
Sneasel,-1.3127001170627388,-0.04429443653778785
Teddiursa,-1.3184432753812347,0.032971180322141476
Ursaring,-1.2715109465077823,-0.04950783418489904
Slugma,-1.3472668244605353,-0.04446583926462665
Magcargo,-1.277733224314241,0.02954144950006458
Swinub,-1.3203688440863977,-0.017706498764425815
Piloswine,-1.2935993934795667,-0.00351297094967597
Corsola,-1.2237949053888304,0.02157890249565349
Remoraid,-1.258282934820348,0.025748838626457656
Octillery,-1.3038288076532933,0.0751055301126804
Delibird,-1.2908652735377417,-0.022691410469152698
Mantine,-1.2786691981729914,0.13350904882184353
Skarmory,-1.2542564512085215,0.04020534932138368
Houndour,-1.355177360620626,-0.051867260227078577
Houndoom,-1.331943883809038,-0.023356715863106586
Kingdra,-1.2981186204087174,0.08778799845575293
Phanpy,-1.2909644757613867,-0.025536697839046028
Donphan,-1.3172419152129753,-0.022122198444738336
Porygon2,-1.3079987183647004,0.037781896872011694
Stantler,-1.2652209276657884,0.059702546881687746
Smeargle,-1.3965459560093,0.061685474273877675
Tyrogue,-1.26644505491914,-0.13340993702887008
Hitmontop,-1.293342932461158,-0.04939099315370605
Smoochum,-1.325107280365409,-0.01163793882555791
Elekid,-1.27270262916028,-0.03889852038107451
Magby,-1.351728878555585,0.0136315447925719
Miltank,-1.3205325653021054,-0.10411807556593604
Blissey,-1.200146730640447,-0.05150536452802842
Raikou,-1.2648620443320524,-0.010932663452593736
Entei,-1.251955051954558,-0.04945659641340277
Suicune,-1.274206384674524,-0.019869052184660695
Larvitar,-1.3115696069476805,0.0286061854589334
Pupitar,-1.2689598413243939,0.040878634389287925
Tyranitar,-1.1887752788624295,-0.11490847820120395
Lugia,-1.2421504250510864,-0.07064894125511874
Ho-Oh,-1.1800810122542364,-0.013957432261562562
Celebi,-1.2430283091122647,-0.08257731473652904
Absorb,0.33151278981405413,-0.20256953384269955
Acid,0.32001962013701957,-0.24947469958825613
Agility,0.38146612573834837,-0.27855273933279623
Ancient Power,0.2673180814145818,-0.3181408878149851
Aurora Beam,0.328060316232464,-0.24535521759029083
Barrage,0.3906986770491043,-0.31715107095007894
Bide,0.5786630922563493,-0.2913641501391311
Bind,0.5074322881584155,-0.3020104572889571
Bite,0.4527501403166168,-0.41444566230085833
Blizzard,0.34467729522006174,-0.27358360492590666
Body Slam,0.49063045406837363,-0.3690531884685292
Bone Club,0.21973513035344674,-0.25017807529386066
Bone Rush,0.2724778502452235,-0.1942425673739817
Bonemerang,0.23510540703552765,-0.2058869108630041
Bubble,0.36459599890787053,-0.26853658964335864
Bubble Beam,0.3703144197401605,-0.27154973323531306
Bubblebeam,0.251828403405942,-0.17238861685748844
Clamp,0.2826725602888508,-0.1940803179084536
Comet Punch,0.3936087941346906,-0.31322432837875114
Confuse Ray,0.37194757363636843,-0.22593935215008046
Confusion,0.391462658562705,-0.24749636010588508
Constrict,0.41652227671537717,-0.3196186044164437
Counter,0.305247318521616,-0.2757561721472471
Crabhammer,0.30480254336028256,-0.2311887334519367
Cross Chop,0.2297975147061546,-0.18675989895129425
Crunch,0.3175565863122211,-0.31446878270138634
Cut,0.4486119425400004,-0.3787307397242401
Dig,0.5496703279061701,-0.28303458275645654
