Term,PCA_X,PCA_Y
Magcargo,-1.4710376132025635,-0.06470875512392617
Swinub,-1.4553116373922195,-0.06815680339638282
Piloswine,-1.449722376174191,-0.054822284578221726
Corsola,-1.4066431275782882,-0.04462312092562132
Remoraid,-1.464792510993668,-0.07388819384826262
Octillery,-1.4588700385477926,-0.05579305452219244
Delibird,-1.4554125235095587,-0.06571265651612611
Mantine,-1.4637398872572465,-0.06704116790315257
Skarmory,-1.4639002184332934,-0.05800774635348672
Houndour,-1.4602334204311662,-0.05906576187398136
Houndoom,-1.488008412757664,-0.06810075603011967
Kingdra,-1.456789129616879,-0.05719107003399459
Phanpy,-1.448894076144571,-0.04649285378450705
Donphan,-1.4521771884014298,-0.055980194289118795
Porygon2,-1.4738348185625678,-0.05362875502759666
Stantler,-1.4460867391623986,-0.061211802303338794
Smeargle,-1.4920485424191652,-0.0705646714930603
Tyrogue,-1.4491409329483322,-0.05424840580085189
Hitmontop,-1.4911130280008746,-0.07101774672716499
Smoochum,-1.468901202134878,-0.06820900042655009
Elekid,-1.4403294657625212,-0.0657865056765125
Magby,-1.4819158131959231,-0.04300103960608232
Miltank,-1.495838717006026,-0.06865116829083803
Blissey,-1.4731230549277792,-0.06011460204238831
Raikou,-1.454001275070769,-0.0654245421368549
Entei,-1.4586035600029559,-0.06209447858833448
Suicune,-1.469038041001323,-0.05813835716150636
Larvitar,-1.4876952087646236,-0.07909222510333894
Pupitar,-1.4668535870801724,-0.04820623468606928
Tyranitar,-1.4401918041447392,-0.06867803039959604
Lugia,-1.4389822361660711,-0.03958458562015841
Ho-Oh,-1.408110967312624,-0.04857801046495705
Celebi,-1.4407402254866237,-0.06015921231919034
Absorb,0.48030700320175623,-0.17573240705135207
Acid,0.5815315365023614,-0.243372287427047
Agility,0.5591421844082787,-0.28201275957621863
Ancient Power,0.3915306718381185,-0.17962325020308617
Aurora Beam,0.5020280453217559,-0.1479105005831592
Barrage,0.5551514274814325,-0.42055422301622025
