Term,PCA_X,PCA_Y
Solarbeam,0.2618965136460052,-0.21141727747123676
Sonicboom,0.4189263772965981,-0.2434209249203397
Spark,0.2762867331526462,-0.23479031384170063
Spike Cannon,0.4105759522319213,-0.25214616003553225
Steel Wing,0.2679141916950573,-0.20009135853380397
Stomp,0.4384063688996512,-0.29822982913767887
Strength,0.5130382970582416,-0.3225184995087567
Struggle,0.388406314841966,-0.25022429512801997
Stun Spore,0.3280133110470988,-0.23484282532234974
Submission,0.3249266984401178,-0.2685004216933153
Supersonic,0.4814729305372982,-0.29441961591553123
Surf,0.37797797344230183,-0.2841918982751228
Swift,0.4930862128059077,-0.3282388337153812
Tackle,0.5797058015055158,-0.3004253931106986
Take Down,0.5283578069468456,-0.3499545019926912
Teleport,0.36110221007783405,-0.2935581541350445
Thief,0.35211744213542984,-0.24052309877363434
Thrash,0.4450345327118201,-0.29842345218993227
Thunder,0.3634535592748823,-0.30738565476114493
Thunder Punch,0.31051353235843415,-0.283127292796609
Thunder Shock,0.2700759179793867,-0.25221057033580574
Thunder Wave,0.33088284128880413,-0.31200953643474255
Thunderbolt,0.3496958135618302,-0.3111937108300448
Thunderpunch,0.22093899146455173,-0.2182955627735075
Thundershock,0.2519697873579696,-0.2518939796482761
Toxic,0.4517933179346762,-0.32162229052313274
Transform,0.5399423305216006,-0.11945424438151896
Tri Attack,0.48143537794584673,-0.2884430961785097
Twineedle,0.28655741377137717,-0.2615409030193923
Twister,0.3207754528177357,-0.23474524655544035
Vice Grip,0.4557034574382531,-0.249033128679299
Vine Whip,0.30388550854926566,-0.22081787572701297
Vital Throw,0.27494553617749334,-0.21532034652710227
Water Gun,0.40836148848219983,-0.29409935154467837
Waterfall,0.3911068344273323,-0.2579712384122176
Whirlpool,0.3811686513920621,-0.266500781744368
Wing Attack,0.3347544910297752,-0.2547421164476609
Wrap,0.5011571300391772,-0.25224742056500776
Zap Cannon,0.3874753040425269,-0.2738599066343598
Metronome,0.5595932764000955,-0.2041126369926619
Encore,0.5092324924898225,-0.13392444442925439
Disable,0.4968510168415233,-0.16513187612195557
Mirror Move,0.49165606863938877,-0.1600254306689703
Sing,0.4979377540683535,-0.17189628873357013
Copycat,0.5479202693955125,-0.15094563014585177
TYPE_BUG,0.35813585555519767,0.03134151699859057
TYPE_DARK,-0.12178693962908954,0.007144632235734673
TYPE_DRAGON,0.29322086938091224,0.017209864389856666
TYPE_ELECTRIC,0.2615311625643731,-0.003394749984945368
TYPE_FAIRY,-0.09970358704749466,-0.11134905747187235
TYPE_FIGHTING,0.28230771157398227,0.013562073230527563
TYPE_FIRE,0.2798723506694808,0.0029996999039652765
TYPE_FLYING,0.3312699861333115,0.0082408275954949
TYPE_GHOST,0.2765558905828023,0.012107297778169384
TYPE_GRASS,0.28970605473698574,0.028351331885218163
TYPE_GROUND,0.36892702195423727,-0.010321774016749002
TYPE_ICE,0.3228820999818474,-0.00835554395838137
TYPE_NORMAL,0.33672167393291647,0.04328821593792524
TYPE_POISON,0.3427420819761816,-0.013455359327358057
TYPE_PSYCHIC,-1.408771662364218,0.019020656575605647
TYPE_ROCK,0.27437635327107546,-0.026001007555646827
TYPE_STEEL,-0.01355963496611297,0.01733700501917905
TYPE_WATER,0.3423216020710665,0.021907864662485177
